generation,release_date,artist,name,types,supertype,hp,evolvesFrom,evolvesTo,nationalPokedexNumbers,,,,,,,,,,,,,,,,,,,,,,,,,
Eighth,9/25/2020,Hideki Ishikawa,Beedrill,['Grass'],Pokémon,140,Kakuna,,[15],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,9/25/2020,5ban Graphics,Eldegoss V,['Grass'],Pokémon,180,,,[830],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,9/25/2020,Shibuzoh.,Vulpix,['Fire'],Pokémon,60,,['Ninetales'],[37],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,9/25/2020,Taira Akitsu,Victini,['Fire'],Pokémon,70,,,[494],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,9/25/2020,Kouki Saitou,Incineroar V,['Fire'],Pokémon,220,,,[727],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,9/25/2020,Akira Komayama,Sizzlipede,['Fire'],Pokémon,70,,['Centiskorch'],[850],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,9/25/2020,Shin Nagasawa,Centiskorch,['Fire'],Pokémon,130,Sizzlipede,,[851],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,9/25/2020,Shigenori Negishi,Carvanha,['Water'],Pokémon,60,,['Sharpedo'],[318],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,9/25/2020,Ryuta Fuse,Sharpedo,['Water'],Pokémon,110,Carvanha,,[319],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,9/25/2020,PLANETA Mochizuki,Wailord V,['Water'],Pokémon,280,,,[321],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,9/25/2020,aky CG Works,Drednaw V,['Water'],Pokémon,210,,,[834],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,9/25/2020,aky CG Works,Drednaw VMAX,['Water'],Pokémon,320,Drednaw V,,[834],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,9/25/2020,Kagemaru Himeno,Gardevoir V,['Psychic'],Pokémon,210,,,[282],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,5ban Graphics,Gardevoir VMAX,['Psychic'],Pokémon,320,Gardevoir V,,[282],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,Akira Komayama,Hatenna,['Psychic'],Pokémon,60,,['Hattrem'],[856],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,Hitoshi Ariga,Hattrem,['Psychic'],Pokémon,90,Hatenna,['Hatterene'],[857],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,Naoki Saito,Hatterene,['Psychic'],Pokémon,150,Hattrem,,[858],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,5ban Graphics,Galarian Cursola V,['Psychic'],Pokémon,190,,,[864],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,Ayaka Yoshida,Alcremie V,['Psychic'],Pokémon,170,,,[869],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,5ban Graphics,Alcremie VMAX,['Psychic'],Pokémon,310,Alcremie V,,[869],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,Shibuzoh.,Machop,['Fighting'],Pokémon,70,,['Machoke'],[66],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,AKIRA EGAWA,Machoke,['Fighting'],Pokémon,110,Machop,['Machamp'],[67],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,Anesaki Dynamic,Machamp,['Fighting'],Pokémon,170,Machoke,,[68],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,AKIRA EGAWA,Lucario V,['Fighting'],Pokémon,210,,,[448],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,Shin Nagasawa,Zygarde,['Fighting'],Pokémon,140,,,[718],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,Naoyo Kimura,Rockruff,['Fighting'],Pokémon,70,,['Lycanroc'],[744],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,Ryuta Fuse,Lycanroc,['Fighting'],Pokémon,120,Rockruff,,[745],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,Masakazu Fukuda,Rolycoly,['Fighting'],Pokémon,70,,['Carkol'],[837],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,PLANETA Igarashi,Grapploct V,['Fighting'],Pokémon,210,,,[853],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,Uta,Ekans,['Darkness'],Pokémon,70,,['Arbok'],[23],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,nagimiso,Arbok,['Darkness'],Pokémon,120,Ekans,,[24],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,Kouki Saitou,Galarian Zigzagoon,['Darkness'],Pokémon,70,,['Linoone'],[263],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,Akira Komayama,Galarian Linoone,['Darkness'],Pokémon,100,Galarian Zigzagoon,['Obstagoon'],[264],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,Shin Nagasawa,Galarian Obstagoon,['Darkness'],Pokémon,170,Galarian Linoone,,[862],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,kodama,Absol,['Darkness'],Pokémon,100,,,[359],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,sowsow,Purrloin,['Darkness'],Pokémon,70,,['Liepard'],[509],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,Hasuno,Liepard,['Darkness'],Pokémon,100,Purrloin,,[510],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,miki kudo,Scraggy,['Darkness'],Pokémon,70,,['Scrafty'],[559],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,tetsuya koizumi,Scrafty,['Darkness'],Pokémon,120,Scraggy,,[560],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,nagimiso,Trubbish,['Darkness'],Pokémon,60,,['Garbodor'],[568],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,sui,Inkay,['Darkness'],Pokémon,60,,['Malamar'],[686],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,kawayoo,Malamar,['Darkness'],Pokémon,120,Inkay,,[687],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,Naoki Saito,Nickit,['Darkness'],Pokémon,70,,['Thievul'],[827],,,,,,,,,,,,,,,,,,,,945,12029,,,,
Eighth,9/25/2020,aky CG Works,Duraludon V,['Metal'],Pokémon,220,,,[884],,,,,,,,,,,,,,,,,,,,757,12974,,,,
Eighth,9/25/2020,313,Swablu,['Colorless'],Pokémon,50,,['Altaria'],[333],,,,,,,,,,,,,,,,,,,,1868,6040,,,,
Eighth,9/25/2020,Taira Akitsu,Altaria,['Colorless'],Pokémon,110,Swablu,,[334],,,,,,,,,,,,,,,,,,,,1868,6040,,,,
Eighth,9/25/2020,Naoki Saito,Bede,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Yoshinobu Saito,Full Heal,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Toyste Beach,Great Ball,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Sanosuke Sakuma,Hop,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Ryo Ueda,Hyper Potion,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,take,Kabu,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,kirisAki,Marnie,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,take,Milo,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,take,Piers,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Studio Bora Inc.,Poké Ball,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,kirisAki,Pokémon Center Lady,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Ryo Ueda,Potion,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Yusuke Ohmura,Professor's Research (Professor Magnolia),,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,5ban Graphics,Rotom Bike,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Ryo Ueda,Rotom Phone,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Yusuke Ohmura,Sonia,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,Ryo Ueda,Suspicious Food Tin,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,nagimiso,Team Yell Grunt,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,aky CG Works,Turffield Stadium,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,aky CG Works,Drednaw V,['Water'],Pokémon,210,,,[834],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,9/25/2020,PLANETA Mochizuki,Gardevoir V,['Psychic'],Pokémon,210,,,[282],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,5ban Graphics,Galarian Cursola V,['Psychic'],Pokémon,190,,,[864],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,PLANETA Igarashi,Grapploct V,['Fighting'],Pokémon,210,,,[853],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,9/25/2020,Naoki Saito,Hop,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,aky CG Works,Charizard VMAX,['Fire'],Pokémon,330,Charizard V,,[6],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,9/25/2020,aky CG Works,Drednaw VMAX,['Water'],Pokémon,320,Drednaw V,,[834],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,9/25/2020,5ban Graphics,Gardevoir VMAX,['Psychic'],Pokémon,320,Gardevoir V,,[282],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,9/25/2020,Hitoshi Ariga,Kabu,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,kirisAki,Piers,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,9/25/2020,5ban Graphics,Charizard V,['Fire'],Pokémon,220,,,[6],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,9/25/2020,Ryo Ueda,Suspicious Food Tin,,Trainer,,,,,,,,,,,,,,,,,,,,,,,,0,14501,,,,
Eighth,11/13/2020,sui,Weedle,['Grass'],Pokémon,40,,['Kakuna'],[13],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Naoyo Kimura,Kakuna,['Grass'],Pokémon,80,Weedle,['Beedrill'],[14],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,KEIICHIRO ITO,Beedrill,['Grass'],Pokémon,130,Kakuna,,[15],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Hasuno,Exeggcute,['Grass'],Pokémon,60,,['Exeggutor'],[102],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,miki kudo,Exeggutor,['Grass'],Pokémon,140,Exeggcute,,[103],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,MAHOU,Yanma,['Grass'],Pokémon,80,,['Yanmega'],[193],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Uta,Yanmega,['Grass'],Pokémon,130,Yanma,,[469],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Tomokazu Komiya,Pineco,['Grass'],Pokémon,60,,['Forretress'],[204],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,5ban Graphics,Celebi,['Grass'],Pokémon,60,,,[251],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Suwama Chiaki,Seedot,['Grass'],Pokémon,60,,['Nuzleaf'],[273],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,otumami,Nuzleaf,['Grass'],Pokémon,80,Seedot,['Shiftry'],[274],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Uta,Shiftry,['Grass'],Pokémon,150,Nuzleaf,,[275],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Sekio,Nincada,['Grass'],Pokémon,40,,['Ninjask'],[290],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Tomokazu Komiya,Ninjask,['Grass'],Pokémon,60,Nincada,['Shedinja'],[291],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Shibuzoh.,Shaymin,['Grass'],Pokémon,70,,,[492],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,kawayoo,Genesect,['Grass'],Pokémon,120,,,[649],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Saya Tsuruta,Skiddo,['Grass'],Pokémon,70,,['Gogoat'],[672],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Mina Nakai,Gogoat,['Grass'],Pokémon,130,Skiddo,,[673],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,Masakazu Fukuda,Dhelmise,['Grass'],Pokémon,130,,,[781],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,5ban Graphics,Orbeetle V,['Grass'],Pokémon,180,,,[826],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,5ban Graphics,Orbeetle VMAX,['Grass'],Pokémon,310,Orbeetle V,,[826],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,PLANETA Igarashi,Zarude V,['Grass'],Pokémon,210,,,[893],,,,,,,,,,,,,,,,,,,,2010,2089,,,,
Eighth,11/13/2020,MAHOU,Charmander,['Fire'],Pokémon,70,,['Charmeleon'],[4],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,11/13/2020,SATOSHI NAKAI,Charmeleon,['Fire'],Pokémon,90,Charmander,['Charizard'],[5],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,11/13/2020,Ryuta Fuse,Charizard,['Fire'],Pokémon,170,Charmeleon,,[6],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,11/13/2020,Eri Yamaki,Flareon,['Fire'],Pokémon,110,Eevee,,[136],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,11/13/2020,Mina Nakai,Slugma,['Fire'],Pokémon,70,,['Magcargo'],[218],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,11/13/2020,Masakazu Fukuda,Magcargo,['Fire'],Pokémon,130,Slugma,,[219],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,11/13/2020,Ryota Murayama,Talonflame V,['Fire'],Pokémon,190,,,[663],,,,,,,,,,,,,,,,,,,,1284,9474,,,,
Eighth,11/13/2020,kodama,Vaporeon,['Water'],Pokémon,110,Eevee,,[134],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Yukiko Baba,Wailmer,['Water'],Pokémon,100,,['Wailord'],[320],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,SATOSHI NAKAI,Wailord,['Water'],Pokémon,200,Wailmer,,[321],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,nagimiso,Oshawott,['Water'],Pokémon,70,,['Dewott'],[501],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Megumi Higuchi,Dewott,['Water'],Pokémon,90,Oshawott,['Samurott'],[502],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Shin Nagasawa,Samurott,['Water'],Pokémon,160,Dewott,,[503],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,5ban Graphics,Galarian Darmanitan V,['Water'],Pokémon,220,,,[555],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,5ban Graphics,Galarian Darmanitan VMAX,['Water'],Pokémon,320,Galarian Darmanitan V,,[555],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,kirisAki,Chewtle,['Water'],Pokémon,80,,['Drednaw'],[833],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Taira Akitsu,Drednaw,['Water'],Pokémon,140,Chewtle,,[834],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Sanosuke Sakuma,Cramorant,['Water'],Pokémon,110,,,[845],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Hitoshi Ariga,Arrokuda,['Water'],Pokémon,60,,['Barraskewda'],[846],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Akira Komayama,Barraskewda,['Water'],Pokémon,120,Arrokuda,,[847],,,,,,,,,,,,,,,,,,,,2088,1,['Water'],,,
Eighth,11/13/2020,Saki Hayashiro,Pikachu V,['Lightning'],Pokémon,190,,['Raichu'],[25],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,aky CG Works,Pikachu VMAX,['Lightning'],Pokémon,310,Pikachu V,['Raichu'],[25],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Sekio,Voltorb,['Lightning'],Pokémon,60,,['Electrode'],[100],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,sui,Electrode,['Lightning'],Pokémon,90,Voltorb,,[101],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Mizue,Jolteon,['Lightning'],Pokémon,100,Eevee,,[135],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,AKIRA EGAWA,Zapdos,['Lightning'],Pokémon,110,,,[145],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Ryuta Fuse,Ampharos V,['Lightning'],Pokémon,210,,,[181],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Hideki Ishikawa,Raikou,['Lightning'],Pokémon,110,,,[243],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Kyoko Umemoto,Electrike,['Lightning'],Pokémon,60,,['Manectric'],[309],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,SATOSHI NAKAI,Manectric,['Lightning'],Pokémon,120,Electrike,,[310],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Saya Tsuruta,Blitzle,['Lightning'],Pokémon,60,,['Zebstrika'],[522],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,313,Zebstrika,['Lightning'],Pokémon,110,Blitzle,,[523],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Sumiyoshi Kizuki,Joltik,['Lightning'],Pokémon,40,,['Galvantula'],[595],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Shigenori Negishi,Galvantula,['Lightning'],Pokémon,90,Joltik,,[596],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,sowsow,Tynamo,['Lightning'],Pokémon,40,,['Eelektrik'],[602],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Masakazu Fukuda,Eelektrik,['Lightning'],Pokémon,90,Tynamo,['Eelektross'],[603],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,tetsuya koizumi,Eelektross,['Lightning'],Pokémon,160,Eelektrik,,[604],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,hatachu,Zekrom,['Lightning'],Pokémon,130,,,[644],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,so-taro,Zeraora,['Lightning'],Pokémon,100,,,[807],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,Kouki Saitou,Pincurchin,['Lightning'],Pokémon,80,,,[871],,,,,,,,,,,,,,,,,,,,1271,10758,,,,
Eighth,11/13/2020,HYOGONOSUKE,Clefairy,['Psychic'],Pokémon,60,,['Clefable'],[35],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Saya Tsuruta,Clefable,['Psychic'],Pokémon,100,Clefairy,,[36],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,sowsow,Girafarig,['Psychic'],Pokémon,90,,,[203],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Tomokazu Komiya,Shedinja,['Psychic'],Pokémon,30,,,[292],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Miki Tanaka,Shuppet,['Psychic'],Pokémon,60,,['Banette'],[353],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,kodama,Banette,['Psychic'],Pokémon,90,Shuppet,,[354],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,nagimiso,Duskull,['Psychic'],Pokémon,60,,['Dusclops'],[355],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Kazuma Koda,Dusclops,['Psychic'],Pokémon,90,Duskull,['Dusknoir'],[356],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Shigenori Negishi,Dusknoir,['Psychic'],Pokémon,150,Dusclops,,[477],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Asako Ito,Chimecho,['Psychic'],Pokémon,70,,,[358],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,sui,Woobat,['Psychic'],Pokémon,60,,['Swoobat'],[527],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Kagemaru Himeno,Swoobat,['Psychic'],Pokémon,100,Woobat,,[528],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Mizue,Cottonee,['Psychic'],Pokémon,60,,['Whimsicott'],[546],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Naoyo Kimura,Whimsicott,['Psychic'],Pokémon,90,Cottonee,,[547],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Yuka Morii,Dedenne,['Psychic'],Pokémon,70,,,[702],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Kagemaru Himeno,Xerneas,['Psychic'],Pokémon,130,,,[716],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Sanosuke Sakuma,Diancie,['Psychic'],Pokémon,90,,,[719],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Kouki Saitou,Milcery,['Psychic'],Pokémon,50,,['Alcremie'],[868],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Kagemaru Himeno,Alcremie,['Psychic'],Pokémon,90,Milcery,,[869],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Shin Nagasawa,Zacian,['Psychic'],Pokémon,110,,,[888],,,,,,,,,,,,,,,,,,,,1941,4099,,,,
Eighth,11/13/2020,Mina Nakai,Wooper,['Fighting'],Pokémon,70,,['Quagsire'],[194],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,otumami,Quagsire,['Fighting'],Pokémon,120,Wooper,,[195],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Mizue,Shuckle,['Fighting'],Pokémon,70,,,[213],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Shibuzoh.,Phanpy,['Fighting'],Pokémon,70,,['Donphan'],[231],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Hasegawa Saki,Donphan,['Fighting'],Pokémon,150,Phanpy,,[232],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Sanosuke Sakuma,Hitmontop,['Fighting'],Pokémon,90,,,[237],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,nagimiso,Regirock,['Fighting'],Pokémon,130,,,[377],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,ryoma uratsuka,Riolu,['Fighting'],Pokémon,70,,['Lucario'],[447],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Yuka Morii,Drilbur,['Fighting'],Pokémon,70,,['Excadrill'],[529],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,NC Empire,Terrakion,['Fighting'],Pokémon,140,,,[639],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Ryuta Fuse,Zygarde,['Fighting'],Pokémon,150,,,[718],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Eri Yamaki,Rockruff,['Fighting'],Pokémon,70,,['Lycanroc'],[744],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Anesaki Dynamic,Lycanroc,['Fighting'],Pokémon,120,Rockruff,,[745],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Naoyo Kimura,Mudbray,['Fighting'],Pokémon,80,,['Mudsdale'],[749],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,tetsuya koizumi,Mudsdale,['Fighting'],Pokémon,140,Mudbray,,[750],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,5ban Graphics,Coalossal V,['Fighting'],Pokémon,220,,,[839],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,5ban Graphics,Coalossal VMAX,['Fighting'],Pokémon,330,Coalossal V,,[839],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
Eighth,11/13/2020,Misa Tsutsui,Clobbopus,['Fighting'],Pokémon,80,,['Grapploct'],[852],,,,,,,,,,,,,,,,,,,,1566,7908,,,,
